"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"15",0.0100947815849056,0.00248321743623973,0.00404060885876668,0.00736815041841804,0.006982253662593,0.0130595168967588,0.00230497233115201,0.00359285044961229,0.00428276311705019,0.0208653922496835,0.00731683073393376,0.0116944981684585,0.0129993394449322,0.00973431827684707,0.00542840879900741,0.0020564233240925,0.000363924166285509,0.0020983528855258,0.00378096395653135,0.0101486036455819,0.0237357879204675,0.000580136253124541,0.00685390312162386,0.00768586270331659
"16",0.000636469221352462,0.00916163493929345,0.00281321208715968,0.000823884644802829,0.0187930609738242,0.011803224139717,0.022838711933197,0.00988668659086652,0.0154946387871011,0.00657396323003404,0.0122559469299029,0.00202080377667025,0.00865558864868339,0.00637002075274305,0.000338457753228943,0.00458981135110415,0.00662791865031665,0.00420364294213515,0.000132745845987166,0.00683775821473649,0.00270616712021664,0.003959159488462,0.00161111963837899,0.00736145328101452
"17",0.00219142431866118,0.00287824716568049,0.0045794559822105,0.00177463481799278,0.00566803871496449,0.00848434972596279,0.00437879028458623,0.0162913980366143,0.00955247946131228,0.00789787285395408,0.0166704452836967,0.00732592612208418,0.00666495200148738,0.00282877048793575,0.00469071127117336,0.0206843130261411,0.00263487471007758,0.0264030636160771,0.00103960059145311,0.00483582351131989,0.00653648312254666,0.00702434910153928,0.00972524474800594,0.00833489834167042
"18",0.00720483646738932,0.0287818305168538,0.0023274000538408,0.00441464335542226,0.00827170394005532,0.0124927785680598,0.00316438091110431,0.015582971639554,0.00806040794194382,0.0174591456134418,0.00334365496134582,0.00167751999730268,0.00323526870545706,0.00428191620220131,0.00529837003666616,0.00635983828812444,0.00235381300584901,0.00456111414425795,0.0238101741805624,0.0066262747624117,0.00678621481829901,0.00190742213099998,0.0106294013764467,0.00666475613927383
"19",0.00287774029506253,0.0228277344046939,0.0131211187711617,0.00220146529701142,0.00261735973530755,0.00640930708359945,0.000157695081825186,0.00630460149859735,0.0122750272591936,0.0114526916170892,0.00560060119502604,0.0102098826805677,0.0072264371155654,0.00227158332472517,0.00232916966344144,0.00251196173943899,0.00486894359745228,0.0113393689459909,0.00790368570534412,0.00899302865001367,0.00588722858571493,0.00887211401703708,0.00931862488760352,0.0179681498796766
"20",0.00173889866964083,0.00978746199614733,0.00158411439266051,0.00614525784471364,0.0114260427854773,0.00535175364479995,0.0043343842918202,0.0163274139715046,0.00519946102501651,0.0084049885422004,0.0312081689228503,0.006364332487712,0.00194582634601841,0.00993168073067601,0.00391902296089853,0.00293336019519246,0.00181484817573423,0.00302072179630475,0.000849860102368843,0.00291026688680819,0.0105163672917793,0.00142443776787187,0.00626586695165466,0.00739853888616999
"21",0.00193324133620249,0.00918099925540048,0.00106879490486087,0.0103194555422622,0.00136450225220845,0.00611362054141614,0.00866089056629791,0.0155153326961423,0.0159261556473312,0.0306816007232575,0.00605360838598201,0.00293773842843635,0.00686706805053772,0.00659266235412583,0.00249852946715776,0.00273753243408103,0.00252476256951414,0.00417042372201418,0.00281027541416082,0.0105853008998162,0.00734564896665971,0.0028819734619607,0.00667283281925396,0.0116982660974485
"22",0.0119668114751761,0.0112792385192832,0.00539453593254681,0.00245565038001466,0.00539058309731713,0.00308033017853769,0.00102237410528447,0.0102751999730871,0.0210312359375083,0.0102515490689494,0.00275601563705598,0.0161751993154335,0.00763146770081769,0.00179759597315857,0.00452544505589163,0.0128766248734778,0.00517771266988587,0.00782323757516068,0.00301278053090042,0.00351749426229322,0.00488464993295897,0.0104092557798181,0.00207013915747076,0.00849607598588629
"23",0.0131064546528339,0.0056596162000369,0.00865752518252741,0.000643069364895042,0.00238486167831703,0.00823583899625522,0.00138595443429238,0.00402949933350568,0.0301008290057412,0.00822957759334119,0.00841061146517886,0.00391331240052833,0.0270668307074346,0.00411379485611099,0.00147653926009982,0.00932140910785302,0.0160374309560146,0.00183605888782531,0.00318890567009451,0.00378515594809338,0.00620670373841084,0.00346503995505836,0.00680664299753764,0.00450783709656026
"24",0.00300668272938179,0.0171390714741053,0.00362658420571055,0.00661538916621906,0.00854803766449402,0.00435199038061077,0.00253921305555839,0.0151826994973691,0.00420632697093624,0.00836988710567595,0.0120508262496361,0.00881609877406862,0.00396630653451586,0.00370397548091546,0.00207255345754788,0.023374406102769,0.00842946397205816,0.00216862509372003,0.005170856884181,0.00486901646087784,0.00792035029605432,0.0021320375677646,0.00708994039314572,0.0051135072019462
"25",0.00128800793917831,0.0021104719159623,0.00684184907738042,0.00730833705788705,0.00812583370481568,0.00708000199317814,0.000539422283501829,0.0074760551970113,0.0037321814816213,0.00843413099486814,0.0161684004494342,0.00413383824203699,0.00741762949119264,0.00654415988491708,0.00658226712178613,0.0129921588612469,0.000198105605324343,0.00779550082706656,0.00548760577690352,0.00637345729987874,0.0106940566917289,0.00757841287479834,0.00489621743958578,0.0132637126914531
"26",0.00629536440918974,0.0038035402765953,0.0111246936634868,0.00528072038074874,0.00405683076819531,0.00272174172488463,0.00698717379168196,0.0137166459404757,0.00827585155536204,0.0151758296179946,0.00706364965360101,0.0204838271505331,0.00825511527599416,0.00548916524993481,0.000178239339083654,0.0032865048991715,0.00327770714351418,0.00283651305264962,0.00355785549159537,0.00166948152816528,0.0132557857708872,0.00477113809280814,0.00607063684272896,0.0074164787398971
"27",0.0332942684536211,0.00166810869460286,0.00891143089750874,0.00421335570655986,0.00571560162175893,0.00549478846151068,0.002455109056967,0.00582797447449509,0.00935558208084604,0.00226322866104513,0.00679565765239348,0.00267754836058123,0.0066239956262762,0.015995973478715,0.00362129055219927,0.00844517251902092,0.00468526851252054,0.0101865962512325,0.000788360090439483,0.000859348483134929,0.021660404859902,0.00344818350676397,0.00364346242322642,0.0108658454315516
"28",0.00272202759728828,0.00593325303265936,0.0208736977451273,0.00486206697098524,0.00145534962755074,0.00271284611481693,0.0129510795735942,0.0224783092498324,0.00537176686609119,0.0062021387419819,0.00561527140741804,0.00317627833448397,0.00371726822343966,0.00615983433421217,0.00424944964220231,0.00584626919938748,0.00673535447032525,0.0112253433111983,0.00510180409896431,0.0251185793243632,0.0158101218263273,0.00174209187264344,0.00491179225981911,0.010987578852575
"29",0.00272202759728828,0.00593325303265936,0.0208736977451273,0.00486206697098524,0.00145534962755074,0.00271284611481693,0.0129510795735942,0.0224783092498324,0.00537176686609119,0.0062021387419819,0.00561527140741804,0.00317627833448397,0.00371726822343966,0.00615983433421217,0.00424944964220231,0.00584626919938748,0.00673535447032525,0.0112253433111983,0.00510180409896431,0.0251185793243632,0.0158101218263273,0.00174209187264344,0.00491179225981911,0.010987578852575
"30",0.00502305596539059,0.00633998227530813,0.00340491947161274,0.00319197931506294,0.00263137687971632,0.0156030740490424,0.0139784816546984,0.0118877004605496,0.0017146537989848,0.00565572411185347,0.0088063807607707,0.0195213255328567,0.0161608349136249,0.00854863824075495,0.0125385847350392,0.00230289640380915,0.00658278264700486,0.00586028836441052,0.00443486981877119,0.00742132568273141,0.00383057294278599,0.00305411222664095,0.00300942861710369,0.0151382274522641
"31",0.0117126140630866,0.0200960473914631,0.00530278256630314,0.00292117928638395,0.0113519478702852,0.009318792902662,0.000605403320670214,0.00603832703672102,0.00873997690771162,0.00228960695406565,0.0138574097224651,0.00296665078015186,0.00923472400115014,0.00204036484899628,0.00338258160629285,0.00145333144842504,0.00694091075689136,0.0136537987855945,0.00132848990392727,0.00792286696651268,0.00772850904784454,0.00786454183707913,0.0102058688939325,0.00961382283640535
"32",0.00120757358661648,0.00189733590283078,0.00519880617959404,0.000970652162131021,0.00376137151726182,0.00521049802099487,0.00216949179608046,0.0120521373438933,0.00882083923970547,0.0112855648894721,0.0224053096452502,0.0119533882479323,0.00910345288955755,0.00608797817526104,0.00142781551579271,0.00883109887973794,0.0053782868431972,0.00788505528643375,0.00151883518162287,0.00842994431380217,0.00555773858921676,0.00390627946830488,0.0023963152157603,0.00573068983750378
"33",0.00538124062649209,0.0618256017457619,0.00690253174723286,0.00259958019332044,0.00753510674735428,0.00565904299435729,0.00533982842691183,0.00432535751986753,0.0213196794747824,0.00845722009407858,0.0153049108461397,0.000597098114981359,0.00653680382103458,0.00570545863681147,0.00407409597060691,0.0105345338931463,0.00444579505616793,0.00414700831558777,0.00104966663295571,0.00737616907229908,0.0038865785128694,0.00490391057710778,0.00716978483077162,0.00404714778070352
"34",0.0054109156828864,0.00912887701758502,0.00162680914602391,0.00112799427636311,0.0100145393941819,0.00741248361199021,0.00558545343938587,0.00369327818139299,0.00872080929744445,0.0286740004939476,0.00901194669518918,0.00380191126196212,0.00323191342732091,0.0161777263917516,0.0173151590857876,0.00597293828698896,0.00105421494743974,0.00313028571580369,0.000833057003191414,0.00244421105069407,0.011971543743512,0.000913641691436969,0.00547747265353138,0.00566023782191262
"35",0.0172117496261636,0.00498269080157987,0.00814013555604423,0.0198141662728931,0.0222947429245424,0.00454273731824702,0.0171235566304799,0.00451208462510445,0.00304408412409132,0.0185749109842568,0.00544660455398042,0.00351214909171015,0.00236534986928911,0.00445196585716977,0.00252345051252733,0.0112502280108282,0.0057619850401871,0.00205069601884219,0.0108826650763616,0.0042480693667777,0.00475874791032365,0.00321201999904375,0.00178481369623464,0.00634266896357294
"36",0.00392454650269384,0.00757407460365066,0.0169525704153621,0.000786704077707873,0.00219062996345499,0.00506004371845047,0.00631636655079775,0.00488520310908166,0.00678638011930408,0.00506035199086695,0.00632503884083006,0.00371494681809408,0.0018111982222075,0.0161355541387824,0.0048389523495412,0.0113296152546331,0.11622822559724,0.0221171824316258,0.0042235022817271,0.00234513443984164,0.00682861770182543,0.00623505162916777,0.00203594855459541,0.00746795299996419
"37",0.00605795948002774,0.00441262190656206,0.00538929562736772,0.00167313714046014,0.00146429060771611,0.0163026497769733,0.00159115325550153,0.00201230961280433,0.00894752125054168,0.00415764926133497,0.0113726660091247,0.00149304889746371,0.00585181302461526,0.00354130058671685,0.00509174486596935,0.00743080122286091,0.0017472514482242,0.0370973885763794,0.00935755052275882,0.00366854580649417,0.00750936559830963,0.00480162243177232,0.00735593777915916,0.0106314224666804
"38",0.00754013897881811,0.00657703366728852,0.00674846205066834,0.0138559285479479,0.0045604214753861,0.00639390947544237,0.00886874534327102,0.00304356960043797,0.00842359083284568,0.00807516063845495,0.0157405500333119,0.00450769335860435,0.00109473236645569,0.00596054373923028,0.00131225215725998,0.00382243107021559,0.00198064220293548,0.0165301351994425,0.000630106707199349,0.00532918151352123,0.00993186299945753,0.00221998520917196,0.0104152809411903,0.0059125434806519
"39",0.0114553582769495,0.00273050152521293,0.00336637150728573,0.00147386463805918,0.00605833621768819,0.00607253564069073,0.00405004197871231,0.00526467705271599,0.00747339865227131,0.0533960176952121,0.0133777217670469,0.00287312778294533,0.00622534881001075,0.00839500247425969,0.00200850043983381,0.0011621371940024,0.00289928071577879,0.0121445057162789,0.0001312543290352,0.00875763744662979,0.00759550173578715,0.00997162705368111,0.0033180800966832,0.00589134976940816
"40",0.0103632001723412,0.00272101884466161,0.00194000461728874,0.0017213921867736,0.00183398303730135,0.0133854428331115,0.00320956468725398,0.00263590126112434,0.00880766238308059,0.0135415659075831,0.00319358730231432,0.0040075575148795,0.00955378057012546,0.00615799939421154,0.00272930079601809,0.00387465755252454,0.0101840141323993,0.0117590770761133,0.0136437427578886,0.0176287825354841,0.00620235885102066,0.00760991244083297,0.0042445652333129,0.00273449829976622
"41",0.0040790544456897,0.00190413258822669,0.00199381533510068,0.00932192677329777,0.00288008265353956,0.00121813636360313,0.00722865083270942,0.0110799145160226,0.0182664574389605,0.0135142733832952,0.00540837450421909,0.00712957445051697,0.00632673891743695,0.0129955466243447,0.00421148263621778,0.0118488806763425,0.00056085944867597,0.013016190121049,0.108023126202312,0.00654076747327647,0.00385591782405443,0.00171097871633995,0.0087163387119622,0.0103113946934913
"42",0.0108016574571508,0.000884964229468214,0.00604707166695731,0.00485749026814963,0.00999341548370901,0.00422668525832181,0.00948687812329389,0.0145736508673754,0.00414534738111829,0.00429257774841077,0.0234131844111206,0.00404879945013486,0.0028936443710716,0.00730495909368335,0.011508758754132,0.013833770571168,0.00336139890421665,0.00282072010287177,0.000789197054057128,0.00498824896926467,0.00516952276476088,0.00637514520667722,0.00447978776850088,0.00249095440389522
"43",0.0108016574571508,0.000884964229468214,0.00604707166695731,0.00485749026814963,0.00999341548370901,0.00422668525832181,0.00948687812329389,0.0145736508673754,0.00414534738111829,0.00429257774841077,0.0234131844111206,0.00404879945013486,0.0028936443710716,0.00730495909368335,0.011508758754132,0.013833770571168,0.00336139890421665,0.00282072010287177,0.000789197054057128,0.00498824896926467,0.00516952276476088,0.00637514520667722,0.00447978776850088,0.00249095440389522
"44",0.00392024119907214,0.00163420744221982,0.00858255576882831,0.00399599480404841,0.00530246590432509,0.0151085605732014,0.00539952337704801,0.0265360660887181,0.00652034271784998,0.0160742565968207,0.00532719452824586,0.00248664740353734,0.00831689261537955,0.00680419593372716,0.000933103613433621,0.00655842656911438,0.00517399550111994,0.0045889579340527,0.007699895999429,0.00560098857613777,0.00762085488468794,0.000938683336337157,0.0107747102439881,0.00420757968661212
"45",0.00770233999027585,0.00646640493436527,0.0209379220940464,0.00335651836869597,0.00114654311357985,0.00495050451663829,0.000156956508451599,0.00237272587165555,0.00829167499505379,0.000329823731435755,0.0290278834458784,0.00909525612197375,0.00659860757440234,0.0196345306523468,0.00160238220059245,0.0022920977564509,0.00179676482096306,0.00763182872206099,0.00750965198396931,0.00790368552543844,0.00787752060668085,0.00641762630141239,0.00787809821000088,0.00616460843610944
"46",0.00762758247705415,0.00474720703851929,0.0042701515677344,0.0052715929522947,0.00190394531750813,0.00711662791550173,0.00418419968930949,0.00455061624118719,0.00460644906253917,0.0234671673114866,0.0381419860760413,0.00469567037207573,0.00768906299077903,0.00754786636179736,0.00335650839861873,0.00422293607664999,0.0046113970155241,0.00711025910173228,0.00577932620269675,0.0111357697409782,0.00484419408737713,0.00879744084627974,0.00331052949944869,0.00714934205344168
"47",0.00620869716652471,0.0199613344633003,0.00247017067631341,0.0217773982717555,0.00782245981186185,0.00632452760404451,0.00852322523689391,0.0040400672675508,0.00377150695656554,0.00242009988898753,0.0105468389730117,0.00568361333838084,0.00304765910863155,0.00779998952920983,0.000366066462073423,0.00535271162802112,0.0041670150170895,0.00347251719365547,0.00410831085903205,0.0132446191855578,0.0130833030922218,0.00635291320555811,0.0167850110975765,0.0023624223705513
"48",0.0163273621326813,0.00484812861149345,0.00451477253643242,0.00214289157501606,0.00208915564417776,0.00283927592186913,0.00898024572499091,0.00296607145595504,0.0114352500999985,0.00844176983519965,0.0116150900573902,0.0053606512363609,0.00328273190156102,0.00227285788127832,0.00120263337581153,0.0207578534102247,0.0448689978763501,0.00188021594587946,0.000745448947485628,0.00147773742721865,0.00810960907436104,0.00815482945347633,0.00448303768605501,0.00190180706805794
"49",0.00575226175814518,0.00839556194938365,0.00851559445293844,0.00101800210531529,0.00135806843611874,0.00457623740595751,0.0111638536071051,0.00331779810326758,0.0103909882934033,0.0174532789012765,0.01239037186566,0.0201826423690831,0.00566485944329817,0.00322819471649414,0.00240954011582121,0.00907262991908814,0.00382187186738367,0.0116111437634669,0.000320290891641545,0.00777556229727128,0.00217886842333482,0.00189280564633413,0.00247063314288344,0.00992660686788514
"50",0.00460101050391366,0.059089536789081,0.00372497365838253,0.0307140697002479,0.0098335257077444,0.00817281756262499,0.0123971349469547,0.0168250285576175,0.010963691943805,0.00334071443064591,0.0190981714803103,0.00235171495834581,0.00648052194791764,0.00266161725279723,0.000956368769454286,0.01020985731593,0.00172259578342078,0.0020398610693569,0.00141920166122523,0.00233451102184915,0.00290175219764625,0.00690694156268038,0.00342842736314203,0.004520177185469
"51",0.00168223830369301,0.00465135519631403,0.00891292981932384,0.000505492482219674,0.00708659336574688,0.0189355056886975,0.00075468055366776,0.0076210867572972,0.00992964426885598,0.00132364662552473,0.00885049743863535,0.00947777875763333,0.0161410098177908,0.00426554226843162,0.00286847453201347,0.00121166834555612,0.00203784634914423,0.0157965703183913,0.012355972697021,0.00323166765955212,0.00531109317944564,0.00556915511923718,0.011934797318307,0.0101539441726502
"52",0.00341441850797588,0.0103586063672113,0.00914456529024291,0.00396618900605006,0.00686826512510979,0.00688048384948451,0.00159077279414789,0.00734483650570912,0.0125334787849813,0.00686061281555813,0.0194173282850234,0.0114331258383007,0.0105121576019259,0.00388984127310344,0.0029877618214145,0.00365484736945549,0.00270381667507455,0.013749786135884,0.000465434880202635,0.0145223523970965,0.00679769176464902,0.0140580187139826,0.0026224706147438,0.00715197711533554
"53",0.010518667973115,0.00306619225851219,0.0122856353504305,0.00425744564081405,0.00253120600355305,0.00669796192595176,0.00326944112995644,0.0141536602300785,0.00830626016146854,0.00751089400348482,0.00782621516140223,0.00682927484218488,0.00588067197535686,0.00507528361152132,0.0024088248513928,0.00486247018140398,0.045704692942811,0.0156456826293276,0.00505368709473586,0.00500099469768933,0.0036338826807466,0.00207400717249272,0.0113765062600716,0.00834245069427226
"54",0.00284146347671849,0.00394377102111153,0.00185874027187375,0.00277334520913472,0.00394157045849925,0.00741480869986631,0.00808983029583384,0.00192675649175888,0.00635820425061999,0.00864186233412799,0.00577354955613704,0.00375602375585746,0.00702417062132695,0.0186685682851542,0.00302959717512121,0.0402137633094919,0.000517022141532132,0.0134479879263038,0.00759788807623543,0.00978508306123846,0.00549028412099411,0.0013992907267089,0.00235868739569439,0.0017545970195159
"55",0.00272195234885387,0.00808101830766134,0.0160120323992198,0.0044351684751288,0.0038533574888601,0.00311005291864123,0.000517962223247105,0.00545295794532923,0.00567225650273562,0.0122542200982629,0.00242480601364119,0.00668233926296982,0.00498686037758669,0.0206719703636054,0.00107828879881149,0.00403856204464586,0.00109674358406964,0.0141212889090813,0.0361415913035932,0.00658830063946067,0.00531385114720047,0.0184169546364039,0.0114649104737582,0.00307088845939372
"56",0.0104557615705791,0.0124791024085563,0.00118464555287677,0.00440833369124357,0.00574132852616415,0.0435528777860017,0.00778480998323656,0.0129311110228585,0.00793112456604394,0.00491315665567598,0.00496810466830157,0.00885427893747206,0.00315827271864029,0.0147912359923403,0.00311355159590981,0.00480666504043572,0.0126727434117218,0.00924287520874179,0.00381941639875866,0.00680599474867666,0.00417822305732144,0.00294775067232986,0.00260471101192053,0.0104660151950919
"57",0.0203376717763389,0.00908175494122227,0.00232609229714958,0.000446359452255762,0.00831427965890841,0.0046608491449175,0.00357035931050684,0.0209210783504392,0.0224866423987121,0.0099029832668959,0.0199322114826723,0.00589530967217548,0.00398965071398404,0.001976998365919,0.000446078405683044,0.0137970600704297,0.00247225111126354,0.00586863044307728,0.00242703136723248,0.00473146759103171,0.00693017882527892,0.00413993340783765,0.00864699474365344,0.00792984557496657
"58",0.0171204603804572,0.00519521876442158,0.0137751533220532,0.0030520335944243,0.00390071790151585,0.00212994890384089,0.0028943083428314,0.0118296910247042,0.0136437926998202,0.0126799207883082,0.00438276775859798,0.0049431332834506,0.00662775154178645,0.0267857356851249,0.0104367931919669,0.00615707076964403,0.00439946051691124,0.00686371512183945,0.00235123535840962,0.006095263291961,0.00477986796017938,0.00139834742468022,0.0107842927905532,0.0026395881151066
"59",0.00273173143069511,0.0032798024739748,0.000646047451819474,0.000653898305038709,0.00539211567907078,0.00515183805816881,0.00778201449663117,0.00364375585177475,0.0108314080659191,0.00906187932357389,0.00928028199461871,0.0154187447812482,0.00261644851549549,0.00223557702473825,0.00289792119971568,0.00554806540885537,0.00130540153987152,0.0124432283102232,0.0285126882297018,0.00243205987778061,0.0176326995853164,0.013042735158535,0.00505907225458597,0.00108459170865008
"60",0.00928363891918563,0.0067780490580176,0.00183191733618659,0.00524544722279926,0.00559409588586339,0.00754703571137054,0.00217443013452101,0.0152170458696368,0.00463308879721851,0.0101470329036004,0.00630263222372119,0.0182712329868556,0.00365854535585915,0.0105678035725664,0.00165595644324883,0.00364553879876225,0.0063158220021042,0.0067886974716316,0.00105844212553044,0.00671552966818778,0.0133056573828036,0.000652614238317652,0.011807220866734,0.00327426726088538
"61",0.00737703423254636,0.00126524443087189,0.001153194386961,0.0298732592814115,0.00285126290980294,0.0102569152118627,0.00241484243652855,0.0128295273560566,0.00953170819879591,0.00667969166722584,0.0167478774582259,0.000868384835552162,0.00655618999544046,0.0136441895715369,0.00298150623540791,0.0112507332395973,0.00360577069104045,0.00481763446378261,0.00215735988399072,0.000325486422947438,0.0117778581895042,0.00523223699941728,0.0021759772669924,0.00785919898863672
"62",0.00737703423254636,0.00126524443087189,0.001153194386961,0.0298732592814115,0.00285126290980294,0.0102569152118627,0.00241484243652855,0.0128295273560566,0.00953170819879591,0.00667969166722584,0.0167478774582259,0.000868384835552162,0.00655618999544046,0.0136441895715369,0.00298150623540791,0.0112507332395973,0.00360577069104045,0.00481763446378261,0.00215735988399072,0.000325486422947438,0.0117778581895042,0.00523223699941728,0.0021759772669924,0.00785919898863672
"63",0.00369961241117378,0.00596365208356588,0.00763936301562769,0.0183019617542047,0.004559813480882,0.024081110489931,0.00135010217153593,0.00329536587690935,0.0152739575936434,0.00798761193347722,0.00510180953295567,0.00478970811887448,0.00602527634069753,0.0136320103733501,0.00490096105167974,0.00618132584872239,0.0112315157265092,0.00173809180590448,0.00336104687038382,0.00103417046878229,0.00800182232962494,0.0138393468099443,0.00571057346951834,0.00536239310003557
